Date,ARGT,COLO,ECH,EDEN,EFNL,EIDO,EIRL,EIS,ENZL,EPHE,EPOL,EPU,EWA,EWC,EWD,EWG,EWH,EWI,EWJ,EWK,EWL,EWM,EWN,EWO,EWP,EWQ,EWS,EWT,EWU,EWW,EWY,EWZ,EZA,GREK,INDA,KSA,MCHI,NORW,QAT,SPY,THD,TUR,UAE,VNM
2019-12-04,21.7089900970459,25.95926284790039,24.802875518798828,61.449195861816406,28.6715087890625,20.998275756835938,41.39908981323242,53.12735748291016,48.989707946777344,31.393341064453125,17.247411727905273,27.066749572753903,17.837690353393555,25.865381240844727,26.90896797180176,25.057104110717773,19.20211410522461,23.92579841613769,54.06074523925781,16.769975662231445,34.60018539428711,22.164966583251957,29.649282455444336,15.899638175964355,23.38434219360352,26.63298988342285,18.34357070922852,27.052827835083008,26.124053955078125,36.645286560058594,51.45662307739258,29.37488555908203,35.982479095458984,24.562639236450195,32.25204849243164,25.701231002807617,52.85837173461914,17.09876251220703,14.350407600402832,284.8534240722656,72.35594940185547,22.641624450683597,10.77618408203125,14.717363357543944
2019-12-05,21.810998916625977,26.21571922302246,25.74405860900879,61.81988525390625,28.70258140563965,21.22818374633789,41.57308197021485,52.99833679199219,49.111328125,31.30206298828125,17.389467239379883,27.217077255249023,17.805973052978516,25.83901596069336,26.824851989746094,24.95342063903809,19.16918182373047,23.834762573242188,53.84525680541992,16.752836227416992,34.60908508300781,22.229448318481445,29.731184005737305,15.923173904418944,23.28536033630371,26.70932388305664,18.435482025146484,27.25684928894043,26.028005599975582,36.76440048217773,51.28670501708984,29.644309997558597,35.69194793701172,24.162431716918945,32.2242546081543,25.787918090820312,53.3652458190918,17.041494369506836,14.443438529968262,285.36553955078125,72.27166748046875,22.90470123291016,10.86694049835205,14.652653694152832
2019-12-06,22.31175994873047,26.7286376953125,25.783601760864254,62.04228591918945,28.710350036621094,21.304821014404297,41.710426330566406,53.23794555664063,49.47621154785156,31.283803939819336,17.17220687866211,27.232898712158203,17.96453285217285,25.909326553344727,27.161319732666016,25.01390647888184,19.358562469482425,23.92579841613769,54.46479034423828,16.84709930419922,34.902915954589844,22.374526977539062,30.095203399658203,16.00945472717285,23.532814025878903,26.87896156311035,18.619298934936523,27.331655502319336,26.332149505615234,36.585723876953125,51.98424530029297,30.115821838378903,35.81542205810547,23.962329864501957,31.89070701599121,25.822593688964844,53.80099868774414,17.25420570373535,14.435416221618652,287.9721069335937,71.79120635986328,22.61616325378418,10.836952209472656,14.72661018371582
2019-12-09,22.64559936523437,26.557666778564453,25.87060165405273,61.69013977050781,28.64043617248535,21.27927589416504,41.7287483215332,53.35774230957031,48.79857635498047,30.973434448242188,17.005081176757812,27.264549255371094,17.8773250579834,25.909326553344727,26.984676361083984,24.84973526000977,19.193883895874023,23.59476089477539,54.159515380859375,16.889942169189453,34.8494987487793,22.13272476196289,30.022401809692383,15.89179515838623,23.458580017089844,26.68387985229492,18.412508010864254,27.25684928894043,26.3481502532959,36.68782424926758,51.599700927734375,30.034990310668945,35.40140914916992,23.637163162231445,32.10380554199219,26.455371856689453,53.33858108520508,17.246023178100586,14.40333652496338,287.06671142578125,71.49618530273438,22.51432991027832,10.836952209472656,14.61567497253418
2019-12-10,22.17265892028809,26.443683624267575,25.81523704528809,61.95888137817383,28.655975341796875,21.347394943237305,41.71958541870117,53.20108795166016,49.09394836425781,31.000808715820312,17.030147552490234,27.24080848693848,17.821834564208984,25.909326553344727,26.984676361083984,24.910219192504883,19.17741584777832,23.843036651611328,54.1325798034668,16.881376266479492,34.79607391357422,22.27780532836914,29.98600196838379,15.962393760681152,23.43383407592773,26.82807159423828,18.40484619140625,27.263652801513672,26.35615921020508,37.30893707275391,52.07366561889648,29.913745880126957,35.32151412963867,23.83726692199707,31.93703269958496,26.446706771850582,53.64982604980469,17.205121994018555,14.3151216506958,286.74658203125,71.86708068847656,22.488866806030277,10.653863906860352,14.634163856506348
2019-12-11,22.31175994873047,26.75713157653809,26.226512908935547,62.070091247558594,28.78802299499512,21.38145637512207,41.527286529541016,53.47754669189453,49.37196350097656,31.35682487487793,17.213985443115234,27.509822845458984,18.0358829498291,26.006006240844727,27.346370697021484,25.1262321472168,19.350330352783203,23.98372840881348,54.24929428100586,16.881376266479492,34.87620544433594,22.39870834350586,30.158906936645508,16.040830612182617,23.66479110717773,26.95530128479004,18.634618759155277,27.685283660888672,26.40418243408203,37.96407699584961,52.70859909057617,30.25727081298828,36.09869766235352,24.562639236450195,32.27058029174805,26.698078155517575,54.53909683227539,17.327838897705078,14.627890586853027,287.5605773925781,72.37281799316406,22.590709686279297,10.930075645446776,14.708121299743652
2019-12-12,22.775428771972656,27.070581436157227,26.51914596557617,62.24615859985352,29.01329803466797,21.372941970825195,42.04008865356445,53.37617492675781,49.60652542114258,31.4481201171875,17.539884567260742,27.62849998474121,18.146875381469727,26.049945831298828,27.809017181396484,25.34223937988281,19.827917098999023,24.347871780395508,54.38398361206055,16.881376266479492,35.09880065917969,22.6243839263916,30.36821746826172,16.268306732177734,24.00297737121582,27.15038108825684,18.84141540527344,28.35174560546875,26.57225799560547,38.41501998901367,54.57763671875,30.850017547607425,36.585330963134766,24.662691116333008,32.44661331176758,26.35135269165039,55.43726348876953,17.42601203918457,14.451456069946287,290.0391540527344,73.19886779785156,22.947132110595703,10.945069313049316,14.957722663879396
2019-12-13,23.164907455444336,27.18456077575684,26.84341812133789,62.47784805297852,29.1375789642334,21.347394943237305,42.53456878662109,53.4959716796875,49.14607620239258,31.648944854736328,17.581663131713867,27.850032806396484,18.13101959228516,26.085102081298828,27.943605422973636,25.411359786987305,19.951425552368164,24.207178115844727,54.52763748168945,16.94993019104004,35.116607666015625,22.567968368530277,30.541126251220703,16.229087829589844,24.101959228515625,27.243682861328125,18.79546356201172,28.263338088989254,27.29258346557617,38.92552185058594,54.7117805480957,30.77593040466309,37.03565979003906,24.81276512145996,32.61338806152344,26.299341201782227,55.23273086547852,17.54054832458496,14.299080848693848,290.2128601074219,73.22415924072266,23.023509979248047,10.81959056854248,14.874523162841797
2019-12-16,23.294736862182617,27.49801254272461,26.91792869567871,63.47464370727539,29.32496452331543,21.53166007995605,42.614044189453125,53.36654281616211,49.01033782958984,31.183881759643555,17.709135055541992,27.830066680908203,18.45944023132324,26.28462028503418,28.246856689453125,25.66193580627441,20.066041946411133,24.377195358276367,54.77840805053711,17.09367561340332,35.437137603759766,22.57693099975586,30.82349395751953,16.38369369506836,24.362045288085938,27.56583595275879,18.820669174194336,28.502487182617188,27.86205101013184,39.23818588256836,55.11203384399414,31.08087158203125,37.73580551147461,24.6126651763916,32.40287399291992,26.163349151611328,56.03514862060547,17.728717803955078,14.178786277770996,292.20672607421875,72.29878997802734,23.04925346374512,10.849579811096191,14.782076835632324
2019-12-17,23.248369216918945,27.75446891784668,26.703916549682617,63.4189453125,29.43565368652344,21.642562866210938,42.26285934448242,53.32902908325195,48.95710372924805,31.110790252685547,17.83746337890625,27.901935577392575,18.289566040039062,26.32024574279785,28.34056282043457,25.454561233520508,20.13248443603516,24.56888008117676,54.6602897644043,17.041719436645508,35.481666564941406,22.70734024047852,30.649873733520508,16.423137664794922,24.3704891204834,27.49783134460449,18.7497673034668,28.697710037231445,27.373241424560547,39.26395797729492,56.08067321777344,31.060400009155277,38.13588333129883,24.662691116333008,32.69962692260742,26.558168411254883,56.6634521484375,17.859617233276367,14.267004013061523,292.2705993652344,72.38369750976562,22.877628326416016,10.653863906860352,14.680387496948242
